127	147	64	night_concert	night_concert	1
127	145	64	night_concert	night_concert	1
114	137	64	night_concert	night_concert	1
114	124	64	night_concert	night_concert	1
109	137	64	night_concert	night_concert	1
45	184	64	day_concert	night_protest	0
40	184	64	day_concert	night_protest	0
40	44	64	day_concert	day_concert	1
37	47	64	day_concert	day_concert	1
35	39	64	day_concert	day_concert	1
24	147	64	day_concert	night_concert	0
24	146	64	day_concert	night_concert	0
24	145	64	day_concert	night_concert	0
24	124	64	day_concert	night_concert	0
24	85	64	day_concert	day_protest	0
24	50	64	day_concert	day_concert	1
22	37	64	day_concert	day_concert	1
18	34	64	day_concert	day_concert	1
18	25	64	day_concert	day_concert	1
17	45	64	day_concert	day_concert	1
13	35	64	day_concert	day_concert	1
11	22	64	day_concert	day_concert	1
7	137	64	day_concert	night_concert	0
3	22	64	day_concert	day_concert	1
2	50	64	day_concert	day_concert	1
2	43	64	day_concert	day_concert	1
184	192	63	night_protest	night_protest	1
180	188	63	night_protest	night_protest	1
107	146	63	night_concert	night_concert	1
107	109	63	night_concert	night_concert	1
85	156	63	day_protest	night_protest	0
46	156	63	day_concert	night_protest	0
45	127	63	day_concert	night_concert	0
45	85	63	day_concert	day_protest	0
44	156	63	day_concert	night_protest	0
44	150	63	day_concert	night_protest	0
25	110	63	day_concert	night_concert	0
25	80	63	day_concert	day_protest	0
25	43	63	day_concert	day_concert	1
25	37	63	day_concert	day_concert	1
20	45	63	day_concert	day_concert	1
17	35	63	day_concert	day_concert	1
17	22	63	day_concert	day_concert	1
11	45	63	day_concert	day_concert	1
11	24	63	day_concert	day_concert	1
10	47	63	day_concert	day_concert	1
10	46	63	day_concert	day_concert	1
8	25	63	day_concert	day_concert	1
7	39	63	day_concert	day_concert	1
3	35	63	day_concert	day_concert	1
3	10	63	day_concert	day_concert	1
3	8	63	day_concert	day_concert	1
1	33	63	day_concert	day_concert	1
1	31	63	day_concert	day_concert	1
112	125	62	night_concert	night_concert	1
108	137	62	night_concert	night_concert	1
107	114	62	night_concert	night_concert	1
99	112	62	day_protest	night_concert	0
48	85	62	day_concert	day_protest	0
47	156	62	day_concert	night_protest	0
46	47	62	day_concert	day_concert	1
43	48	62	day_concert	day_concert	1
43	47	62	day_concert	day_concert	1
35	188	62	day_concert	night_protest	0
35	137	62	day_concert	night_concert	0
35	127	62	day_concert	night_concert	0
34	150	62	day_concert	night_protest	0
34	64	62	day_concert	day_protest	0
33	48	62	day_concert	day_concert	1
33	47	62	day_concert	day_concert	1
31	48	62	day_concert	day_concert	1
31	47	62	day_concert	day_concert	1
28	39	62	day_concert	day_concert	1
25	64	62	day_concert	day_protest	0
25	46	62	day_concert	day_concert	1
24	125	62	day_concert	night_concert	0
24	111	62	day_concert	night_concert	0
24	110	62	day_concert	night_concert	0
24	108	62	day_concert	night_concert	0
24	99	62	day_concert	day_protest	0
23	34	62	day_concert	day_concert	1
22	184	62	day_concert	night_protest	0
18	46	62	day_concert	day_concert	1
17	24	62	day_concert	day_concert	1
10	180	62	day_concert	night_protest	0
7	125	62	day_concert	night_concert	0
7	99	62	day_concert	day_protest	0
3	43	62	day_concert	day_concert	1
3	33	62	day_concert	day_concert	1
3	31	62	day_concert	day_concert	1
3	7	62	day_concert	day_concert	1
1	34	62	day_concert	day_concert	1
156	184	61	night_protest	night_protest	1
134	147	61	night_concert	night_concert	1
134	146	61	night_concert	night_concert	1
134	145	61	night_concert	night_concert	1
125	139	61	night_concert	night_concert	1
112	147	61	night_concert	night_concert	1
112	145	61	night_concert	night_concert	1
109	134	61	night_concert	night_concert	1
109	112	61	night_concert	night_concert	1
107	147	61	night_concert	night_concert	1
107	145	61	night_concert	night_concert	1
99	139	61	day_protest	night_concert	0
80	156	61	day_protest	night_protest	0
48	184	61	day_concert	night_protest	0
48	50	61	day_concert	day_concert	1
45	178	61	day_concert	night_protest	0
40	47	61	day_concert	day_concert	1
39	48	61	day_concert	day_concert	1
33	43	61	day_concert	day_concert	1
31	43	61	day_concert	day_concert	1
28	85	61	day_concert	day_protest	0
25	188	61	day_concert	night_protest	0
25	178	61	day_concert	night_protest	0
25	39	61	day_concert	day_concert	1
24	188	61	day_concert	night_protest	0
22	111	61	day_concert	night_concert	0
17	47	61	day_concert	day_concert	1
17	43	61	day_concert	day_concert	1
17	33	61	day_concert	day_concert	1
17	31	61	day_concert	day_concert	1
11	156	61	day_concert	night_protest	0
8	47	61	day_concert	day_concert	1
8	39	61	day_concert	day_concert	1
8	18	61	day_concert	day_concert	1
7	146	61	day_concert	night_concert	0
2	85	61	day_concert	day_protest	0
1	24	61	day_concert	day_concert	1
1	7	61	day_concert	day_concert	1
147	180	60	night_concert	night_protest	0
145	180	60	night_concert	night_protest	0
114	139	60	night_concert	night_concert	1
114	134	60	night_concert	night_concert	1
108	114	60	night_concert	night_concert	1
108	112	60	night_concert	night_concert	1
107	134	60	night_concert	night_concert	1
46	48	60	day_concert	day_concert	1
40	180	60	day_concert	night_protest	0
39	45	60	day_concert	day_concert	1
35	78	60	day_concert	day_protest	0
34	40	60	day_concert	day_concert	1
28	192	60	day_concert	night_protest	0
28	178	60	day_concert	night_protest	0
25	147	60	day_concert	night_concert	0
25	146	60	day_concert	night_concert	0
25	145	60	day_concert	night_concert	0
25	112	60	day_concert	night_concert	0
24	178	60	day_concert	night_protest	0
24	127	60	day_concert	night_concert	0
24	118	60	day_concert	night_concert	0
22	192	60	day_concert	night_protest	0
22	127	60	day_concert	night_concert	0
20	47	60	day_concert	day_concert	1
20	35	60	day_concert	day_concert	1
20	28	60	day_concert	day_concert	1
17	39	60	day_concert	day_concert	1
10	150	60	day_concert	night_protest	0
10	43	60	day_concert	day_concert	1
10	17	60	day_concert	day_concert	1
8	180	60	day_concert	night_protest	0
8	43	60	day_concert	day_concert	1
8	17	60	day_concert	day_concert	1
7	127	60	day_concert	night_concert	0
7	124	60	day_concert	night_concert	0
7	85	60	day_concert	day_protest	0
7	13	60	day_concert	day_concert	1
4	35	60	day_concert	day_concert	1
3	25	60	day_concert	day_concert	1
1	25	60	day_concert	day_concert	1
1	8	60	day_concert	day_concert	1
139	147	59	night_concert	night_concert	1
139	145	59	night_concert	night_concert	1
127	146	59	night_concert	night_concert	1
125	180	59	night_concert	night_protest	0
114	118	59	night_concert	night_concert	1
112	124	59	night_concert	night_concert	1
111	146	59	night_concert	night_concert	1
108	109	59	night_concert	night_concert	1
99	180	59	day_protest	night_protest	0
64	85	59	day_protest	day_protest	1
50	156	59	day_concert	night_protest	0
48	80	59	day_concert	day_protest	0
45	137	59	day_concert	night_concert	0
45	108	59	day_concert	night_concert	0
45	71	59	day_concert	day_protest	0
44	184	59	day_concert	night_protest	0
44	64	59	day_concert	day_protest	0
37	48	59	day_concert	day_concert	1
35	196	59	day_concert	night_protest	0
28	184	59	day_concert	night_protest	0
28	127	59	day_concert	night_concert	0
28	108	59	day_concert	night_concert	0
25	185	59	day_concert	night_protest	0
25	114	59	day_concert	night_concert	0
25	111	59	day_concert	night_concert	0
25	109	59	day_concert	night_concert	0
